DATAFLOW,LAST UPDATE,freq,unit,nace_r2,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Croatia,2020,100.000,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Croatia,2021,130.627,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Croatia,2022,135.691,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Croatia,2023,159.516,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Hungary,1995,131.572,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Hungary,1996,111.688,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Hungary,1997,78.545,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Hungary,1998,80.417,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Hungary,1999,67.057,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Hungary,2000,68.503,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Hungary,2001,72.755,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Hungary,2002,80.979,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Hungary,2003,87.510,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Hungary,2004,85.953,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Hungary,2005,87.856,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Hungary,2006,85.502,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Hungary,2007,81.095,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Hungary,2008,75.260,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Hungary,2009,75.869,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Hungary,2010,74.835,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Hungary,2011,72.773,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Hungary,2012,68.423,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Hungary,2013,72.021,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Hungary,2014,72.227,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Hungary,2015,75.423,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Hungary,2016,78.385,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Hungary,2017,78.584,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Hungary,2018,88.219,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Hungary,2019,97.199,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Hungary,2020,100.000,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Hungary,2021,112.056,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Hungary,2022,112.323,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Hungary,2023,109.297,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Ireland,1995,102.044,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Ireland,1996,112.918,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Ireland,1997,127.400,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Ireland,1998,130.181,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Ireland,1999,124.684,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Ireland,2000,137.188,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Ireland,2001,146.129,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Ireland,2002,151.746,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Ireland,2003,142.792,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Ireland,2004,148.923,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Ireland,2005,147.818,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Ireland,2006,161.240,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Ireland,2007,162.090,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Ireland,2008,156.020,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Ireland,2009,147.098,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Ireland,2010,168.489,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Ireland,2011,168.132,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Ireland,2012,146.675,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Ireland,2013,133.081,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Ireland,2014,135.083,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Ireland,2015,137.342,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Ireland,2016,110.963,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Ireland,2017,115.741,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Ireland,2018,123.886,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Ireland,2019,111.624,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Ireland,2020,100.000,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Ireland,2021,121.140,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Ireland,2022,104.240,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Ireland,2023,115.404,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Iceland,1995,21.529,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Iceland,1996,24.876,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Iceland,1997,27.823,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Iceland,1998,23.117,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Iceland,1999,25.135,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Iceland,2000,24.471,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Iceland,2001,26.347,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Iceland,2002,28.379,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Iceland,2003,36.039,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Iceland,2004,40.434,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Iceland,2005,43.062,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Iceland,2006,49.544,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Iceland,2007,64.848,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Iceland,2008,67.978,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Iceland,2009,78.853,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Iceland,2010,75.734,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Iceland,2011,73.451,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Iceland,2012,73.445,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Iceland,2013,70.823,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Iceland,2014,71.732,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Iceland,2015,69.577,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Iceland,2016,74.587,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Iceland,2017,80.663,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Iceland,2018,85.996,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Iceland,2019,90.849,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Iceland,2020,100.000,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Iceland,2021,107.636,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Iceland,2022,112.120,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Iceland,2023,110.198,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Italy,1995,75.642,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Italy,1996,79.891,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Italy,1997,81.730,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Italy,1998,80.726,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Italy,1999,78.209,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Italy,2000,83.406,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Italy,2001,81.849,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Italy,2002,77.118,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Italy,2003,77.773,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Italy,2004,79.196,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Italy,2005,83.854,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Italy,2006,85.580,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Italy,2007,88.559,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Italy,2008,87.574,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100",Financial and insurance activities,Real labour productivity per person,Italy,2009,88.262,
