DATAFLOW,LAST UPDATE,freq,currency,unit,sizeclas,nace_r2,lcstruct,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Spain,2016,28195806803,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Spain,2020,29574758722,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),European Union - 15 countries (1995-2004),2008,177702902346,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),European Union - 15 countries (1995-2004),2012,295279607465,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),European Union - 15 countries (1995-2004),2016,314401700561,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),European Union - 15 countries (1995-2004),2020,296521749523,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),European Union - 25 countries (2004-2006),2008,207516251612,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),European Union - 25 countries (2004-2006),2012,326590928421,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),European Union - 25 countries (2004-2006),2016,348407982076,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),European Union - 25 countries (2004-2006),2020,337215687164,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),European Union - 27 countries (2007-2013),2008,213504422402,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),European Union - 27 countries (2007-2013),2012,331618698175,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),European Union - 27 countries (from 2020),2008,178051407926,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),European Union - 27 countries (from 2020),2012,288724811459,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),European Union - 27 countries (from 2020),2016,316524544432,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),European Union - 27 countries (from 2020),2020,351232958689,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),European Union - 28 countries (2013-2020),2008,216011577843,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),European Union - 28 countries (2013-2020),2012,333838917249,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),European Union - 28 countries (2013-2020),2016,357225584686,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Finland,2008,3260333745,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Finland,2012,3771087081,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Finland,2016,6188426720,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Finland,2020,6602079143,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),France,2012,58362158256,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),France,2016,65953586510,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),France,2020,68694254874,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Croatia,2008,2507155440,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Croatia,2012,2462844395,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Croatia,2016,2350105852,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Croatia,2020,2803002577,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Hungary,2008,5434933045,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Hungary,2012,4994117141,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Hungary,2016,6259570817,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Hungary,2020,6770378669,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Ireland,2008,4962994278,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Ireland,2012,4956209235,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Ireland,2016,4817609285,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Ireland,2020,5270385440,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Iceland,2008,340611468,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Iceland,2012,267311149,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Iceland,2016,332905953,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Iceland,2020,439586143,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Italy,2012,49477755980,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Italy,2016,46519548759,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Italy,2020,44037409803,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Lithuania,2008,4717272828,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Lithuania,2012,4382430642,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Lithuania,2016,1372392195,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Lithuania,2020,2295300812,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Luxembourg,2016,,z
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Latvia,2008,816075184,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Latvia,2012,584422480,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Latvia,2016,1101541551,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Latvia,2020,1210166114,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Montenegro,2012,522869227,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Montenegro,2016,467532466,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),North Macedonia,2012,818569697,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),North Macedonia,2016,833723757,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Malta,2016,,z
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Malta,2020,732231807,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Netherlands,2008,17986434728,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Netherlands,2012,19592737574,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Netherlands,2016,20474813099,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Netherlands,2020,23106691960,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Norway,2016,,z
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Norway,2020,,c
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Poland,2008,9684089756,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,Public administration and defence; compulsory social security,Wages and salaries (total),Poland,2012,12615037925,
